	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
151	151	42	4.769230769230768	2459	273	155	0	348	259	84	0.1253509496284063	95	15	66	3	1	5	8	16	1	6	5	52	186	14	1	0	17	21	10	71	61	16	200
152	152	42	4.70703125	2403	264	192	1	284	268	82	0.1163229741504502	75	5	27	17	2	31	26	22	0	7	7	45	66	7	2	0	8	5	2	81	29	20	154
153	153	43	4.832512315270937	991	120	94	0	82	97	29	0.15754150476863302	42	5	15	11	3	5	7	20	0	0	1	11	501	78	28	0	67	40	13	18	6	2	56
154	154	43	4.628571428571429	643	64	40	0	85	62	22	0.18758085381630013	24	2	13	0	4	4	1	3	0	0	2	11	527	62	19	0	63	59	27	15	13	2	55
155	155	43	3.844	1999	254	197	0	230	168	62	0.10696589915476536	92	23	31	26	6	17	7	23	1	1	1	26	258	29	13	0	34	31	16	27	25	4	174
156	156	43	2.4347826086956523	129	19	3	0	20	7	0	0.3150684931506849	2	1	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	3	0	16
157	157	43	3.6546184738955834	1810	249	157	1	228	138	46	0.12532588454376165	59	24	50	38	2	4	7	18	1	2	2	42	421	64	25	0	57	33	17	57	26	6	139
158	158	43	3.9130434782608696	88	12	11	0	11	12	0	0.4371727748691099	5	0	0	0	1	3	2	0	0	0	0	1	184	19	9	0	21	27	5	1	4	0	6
159	159	43	4.027777777777779	150	15	10	0	21	11	6	0.3591397849462365	6	2	3	2	0	0	0	0	0	0	0	2	2	1	0	0	1	0	0	8	2	1	10
160	160	43	6.28	144	27	15	0	27	7	6	0.41916167664670656	5	1	4	0	0	2	0	2	0	4	1	8	18	2	1	0	2	3	1	12	4	1	10
161	161	43	3.433333333333333	113	13	7	0	20	7	4	0.4569288389513109	4	0	3	0	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	18
162	162	43	6.618090452261306	1334	174	98	0	149	147	46	0.1788556271314892	34	3	45	12	4	3	3	31	3	1	4	31	1300	194	86	1	164	140	48	28	19	6	96
163	163	43	3.7142857142857135	26	4	4	0	4	2	1	0.6122448979591837	4	0	0	0	0	0	0	0	0	0	0	0	22	2	1	0	1	1	0	0	0	0	4
164	164	43	4.332155477031802	1184	145	82	0	160	98	37	0.17651458489154825	54	4	14	2	1	9	3	6	1	0	2	49	1490	181	56	1	177	171	67	36	22	9	93
165	165	43	4.733333333333333	132	15	6	0	11	13	7	0.35467980295566504	4	1	6	0	0	0	0	1	0	0	0	3	274	41	19	0	28	31	21	8	4	0	-1
166	166	43	1.0	2	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0
167	167	43	3.8571428571428568	25	7	4	0	5	1	0	0.746268656716418	4	0	2	0	0	0	0	0	0	0	0	1	42	4	3	0	5	2	1	0	1	0	4
168	168	43	4.787610619469026	546	69	34	0	73	56	17	0.20512820512820512	9	5	27	17	1	0	0	1	0	0	1	8	897	119	65	0	110	89	35	15	12	1	45
169	169	43	5.514285714285713	185	24	12	0	19	18	9	0.2803532008830022	8	0	8	0	0	3	1	0	0	0	0	4	268	39	19	0	38	29	10	3	1	1	14
170	170	43	5.590909090909091	131	14	9	0	14	15	13	0.41015625	6	0	2	0	3	0	0	0	0	0	0	3	125	15	3	0	13	16	8	8	2	3	1
171	171	43	5.647058823529411	95	11	5	0	11	10	5	0.4239130434782609	5	0	2	0	0	0	0	0	0	0	0	4	89	12	1	0	12	12	8	1	2	0	8
172	172	48	4.861111111111111	535	62	36	0	74	48	16	0.2283563362609787	20	6	20	0	1	0	0	4	2	2	1	6	56	4	3	0	6	6	3	8	8	1	57
173	173	50	5.333333333333333	92	14	9	0	17	10	5	0.3961748633879781	4	2	1	0	0	0	0	1	0	2	0	4	184	29	11	0	38	15	5	2	1	1	13
174	174	50	3.84070796460177	448	71	47	0	75	31	6	0.22057917436845348	38	6	17	0	0	3	0	0	0	0	0	7	899	116	25	0	122	103	49	13	10	0	52
175	175	50	2.763636363636364	161	17	10	0	18	7	1	0.3176895306859206	3	0	6	1	0	0	0	6	0	0	0	1	237	39	12	0	36	22	7	4	2	1	11
176	176	51	5.1489361702127665	251	24	17	0	31	32	26	0.2283737024221453	9	1	4	0	0	4	0	0	1	2	0	3	422	48	15	1	52	45	17	5	1	0	25
