	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
59	59	36	7.252427184466018	735	107	79	2	145	88	34	0.2220820189274448	55	11	12	3	2	0	5	1	0	1	1	16	292	50	19	0	56	24	14	26	23	8	65
60	60	36	7.3125	665	83	52	1	114	76	38	0.24153846153846156	37	5	6	3	1	0	2	1	0	1	2	25	302	47	15	0	49	35	11	26	14	6	54
61	61	37	7.327868852459017	415	64	46	1	73	51	13	0.2680628272251309	32	3	10	0	0	0	2	3	0	4	2	8	0	0	0	0	0	0	0	11	6	1	49
62	62	37	10.540322580645162	1148	140	86	3	160	151	49	0.2093608454957222	37	15	25	1	2	0	4	14	2	9	2	29	0	0	0	0	0	0	0	69	13	4	61
63	63	37	7.305194805194804	1112	166	116	2	201	96	32	0.21690821256038648	73	15	32	4	0	0	5	13	1	1	4	18	730	99	44	0	96	79	35	54	17	5	108
64	64	37	8.712962962962964	915	128	61	0	144	106	61	0.18856806128461992	38	11	30	2	0	0	0	4	0	6	0	37	7	1	0	0	1	1	0	42	11	6	74
65	65	37	7.550387596899225	909	110	75	1	167	124	47	0.2472067039106145	59	3	20	2	1	1	2	2	0	4	1	15	467	54	26	0	62	73	24	50	20	9	68
66	66	37	7.932773109243697	921	117	68	0	140	99	44	0.2118591723285979	44	9	30	1	1	0	0	8	1	3	1	19	0	0	0	0	0	0	0	25	17	0	81
67	67	37	7.151515151515151	1129	132	82	2	147	144	83	0.2153392330383481	34	4	30	3	0	0	2	24	0	14	1	20	835	98	47	0	117	109	54	37	11	4	84
68	68	37	9.455128205128204	1397	167	96	2	232	138	88	0.15531023981728204	49	13	30	2	2	0	6	20	0	3	1	41	0	0	0	0	0	0	0	84	11	3	123
69	69	38	7.663934426229508	982	101	62	0	147	91	49	0.18457831325301205	43	8	28	4	3	0	0	4	0	0	0	11	657	85	31	0	98	82	39	29	9	2	98
70	70	38	9.81578947368421	1099	125	82	1	174	136	64	0.20254452926208646	35	7	26	4	0	0	3	23	4	4	2	17	0	0	0	0	0	0	0	35	23	8	85
71	71	38	8.84	849	131	73	0	142	111	33	0.19757842597688496	48	3	26	0	0	1	1	19	0	0	1	32	636	94	32	0	109	81	34	47	8	3	76
72	72	38	7.853448275862068	905	139	75	0	165	74	43	0.18894918598914653	46	5	28	1	0	0	1	19	0	2	1	36	539	65	28	0	72	62	23	20	16	4	109
73	73	38	8.296296296296296	1093	137	72	0	171	123	43	0.19763860369609856	50	8	36	6	2	0	1	4	0	1	0	29	381	62	26	0	58	38	16	42	16	6	91
74	74	38	8.548148148148147	1073	151	90	0	185	98	29	0.17042475091767173	76	5	14	0	0	0	1	6	0	2	0	47	0	0	0	0	0	0	0	42	17	7	102
75	75	38	8.455284552845526	991	106	69	2	161	108	55	0.20199225235196455	51	6	15	0	3	0	2	5	0	2	0	22	270	51	22	0	40	20	8	39	18	14	72
76	76	38	7.3515625	939	138	78	0	143	83	43	0.19263315082130414	42	11	40	0	0	0	0	19	0	5	1	20	607	85	38	0	96	63	32	42	9	3	80
77	77	39	7.8	1055	127	70	0	152	114	70	0.19155354449472095	42	7	24	1	1	0	0	15	3	1	0	33	350	52	20	0	55	39	24	26	13	5	95
78	78	39	7.645161290322582	907	84	52	0	145	109	63	0.2245125348189415	31	2	15	7	1	0	1	8	1	1	0	17	852	108	56	0	116	95	65	29	10	3	93
79	79	39	7.419753086419753	1174	159	99	0	221	114	42	0.2096360840594567	52	12	25	14	3	0	0	16	1	1	0	35	713	88	36	0	112	67	32	59	21	4	116
80	80	39	9.012987012987011	1332	187	118	0	230	157	56	0.17939448712155445	86	10	22	3	3	2	1	11	0	2	0	47	0	0	0	0	0	0	0	91	22	5	90
81	81	39	6.393700787401575	771	103	54	0	129	101	30	0.2448021462105969	32	7	28	2	1	0	0	4	0	8	0	21	238	29	16	0	33	37	15	34	13	2	67
82	82	39	9.173469387755102	859	104	55	0	131	116	51	0.25121654501216545	38	5	28	2	0	0	0	1	0	8	1	21	640	99	34	0	94	70	23	60	15	3	38
83	83	39	9.184466019417476	928	127	76	0	161	127	41	0.21654929577464788	56	2	29	3	4	0	0	2	0	9	0	22	544	71	16	0	86	68	28	46	17	3	78
84	84	39	9.210084033613443	1026	126	78	0	156	141	59	0.23859263331500824	50	3	17	4	0	0	0	8	0	10	3	31	680	83	38	0	99	85	42	47	9	1	90
85	85	39	7.3414634146341475	799	113	57	0	140	78	50	0.2566137566137566	30	14	29	1	0	0	0	0	0	8	4	27	617	83	27	0	85	63	29	42	14	2	68
86	86	40	7.842465753424658	1007	130	80	0	174	127	86	0.2302013422818792	22	7	13	35	3	0	0	3	0	10	0	37	184	20	16	0	30	23	13	113	19	6	17
87	87	40	8.814285714285715	1127	160	114	0	181	190	56	0.19932432432432431	72	7	24	3	2	0	0	3	1	24	2	22	532	89	34	1	82	71	26	44	8	2	119
88	88	40	8.951388888888891	1187	162	103	0	239	134	51	0.19787234042553192	83	8	30	3	0	2	0	1	0	4	2	29	0	0	0	0	0	0	0	78	24	12	101
89	89	40	8.205128205128204	871	106	64	0	162	127	36	0.24124809741248096	47	4	22	6	0	1	1	5	0	0	0	20	0	0	0	0	0	0	0	57	20	10	55
90	90	40	7.65359477124183	1081	127	80	0	174	149	46	0.21890277023356872	58	3	22	0	0	0	0	6	0	8	5	25	502	74	37	0	81	60	26	64	12	3	83
91	91	40	7.121387283236993	1126	169	103	0	220	136	42	0.2059667240390132	69	8	30	3	1	6	4	5	0	1	6	36	112	11	2	0	16	19	7	66	30	11	83
92	92	40	7.1605839416058386	884	125	92	0	153	106	51	0.2439189189189189	56	4	23	2	1	2	1	17	0	9	0	10	243	33	9	0	25	32	17	63	15	3	57
93	93	40	7.669421487603307	850	125	71	0	149	124	26	0.2627450980392157	42	9	26	0	0	1	1	12	0	6	0	28	227	35	18	0	38	30	9	48	6	1	88
94	94	41	7.093333333333334	945	121	74	0	190	117	48	0.2401894451962111	61	4	28	4	1	0	0	1	0	0	3	19	324	34	17	0	47	41	19	32	24	4	106
95	95	41	7.178861788617886	816	102	61	0	126	112	24	0.22629310344827586	51	5	16	0	2	0	0	2	0	1	0	25	342	33	9	0	53	46	22	41	6	1	72
96	96	41	7.409448818897637	894	147	86	0	161	106	35	0.23478260869565215	59	7	23	1	0	4	0	11	1	3	0	38	0	0	0	0	0	0	0	39	14	7	87
97	97	41	6.275862068965517	642	85	49	0	123	65	30	0.25733634311512416	40	3	17	3	0	0	0	3	0	0	0	19	554	64	17	0	75	67	38	32	15	4	57
98	98	41	6.870689655172414	781	110	56	0	132	87	44	0.2169230769230769	45	3	28	0	0	0	0	7	0	1	0	26	10	2	0	0	2	0	1	28	15	2	72
99	99	41	7.717171717171718	735	94	78	0	109	95	23	0.2399030694668821	55	4	6	0	0	4	1	13	0	0	1	10	0	0	0	0	0	0	0	28	10	1	60
100	100	41	7.803738317757009	791	111	70	0	127	80	33	0.22148148148148147	51	4	19	0	0	0	0	7	0	2	6	22	0	0	0	0	0	0	0	39	14	2	58
101	101	42	6.326388888888888	884	137	98	0	151	118	30	0.232753449310138	67	1	19	5	3	0	0	12	4	4	2	20	478	74	30	0	79	48	13	50	12	3	74
102	102	42	7.422535211267606	1004	125	72	0	178	146	52	0.20570264765784116	42	18	28	1	0	0	0	5	2	3	1	25	355	42	21	0	40	55	21	19	12	3	132
103	103	42	7.9318181818181825	669	95	67	0	120	89	28	0.2816326530612245	43	4	18	1	2	2	0	11	0	3	1	10	432	65	32	0	63	55	18	37	9	3	62
104	104	42	7.8235294117647065	856	114	74	0	145	128	37	0.2453806356245381	59	5	20	1	0	0	0	6	0	3	0	20	273	48	11	0	39	31	10	45	18	8	56
105	105	42	7.064516129032258	837	98	53	0	173	108	49	0.25115562403698	40	3	20	0	0	0	0	9	0	1	0	25	116	13	6	0	20	12	8	40	21	7	84
106	106	42	7.705882352941178	1098	173	111	0	192	120	47	0.18972562755399885	70	7	29	7	2	0	1	15	6	3	0	33	0	0	0	0	0	0	0	90	22	3	55
107	107	42	6.316239316239317	746	105	58	0	137	115	29	0.2480127186009539	38	14	31	0	0	0	0	3	0	2	1	16	333	51	20	0	47	47	14	17	13	0	94
108	108	42	7.286666666666667	1044	148	94	0	194	175	54	0.22235948116121065	58	11	23	3	2	0	0	14	0	6	0	31	316	48	18	0	57	43	14	51	22	2	97
109	109	43	6.4045801526717545	829	113	75	0	136	109	26	0.2417244033872209	37	10	10	0	0	0	0	22	1	5	0	28	200	27	11	0	26	34	12	20	12	2	90
110	110	43	6.7404580152671745	861	126	59	0	149	101	50	0.2310321257689679	35	9	36	0	1	0	1	8	0	4	1	31	199	29	16	0	31	18	8	27	10	4	98
111	111	43	7.575163398692809	1136	143	91	0	205	156	59	0.20519761775852732	60	12	32	7	1	2	2	4	1	2	0	20	0	0	0	0	0	0	0	24	15	7	144
112	112	43	7.4765625	953	114	68	1	156	128	46	0.22432432432432434	39	4	21	6	4	0	0	7	1	7	0	25	0	0	0	0	0	0	0	35	17	2	85
113	113	43	7.325	857	97	53	0	164	127	44	0.222953216374269	34	4	25	0	0	0	0	12	0	3	0	19	0	0	0	0	0	0	0	39	9	4	103
114	114	43	7.142857142857142	743	127	65	1	123	126	38	0.22248995983935746	57	4	34	0	0	0	0	4	0	0	0	28	239	38	7	0	41	22	12	37	8	1	69
115	115	43	7.446969696969697	978	121	64	0	170	142	53	0.2142436727486757	34	1	22	0	0	0	0	16	1	12	0	35	0	0	0	0	0	0	0	31	15	8	101
